3,16,500,8,5,10,7,6,2,5,8,499,76.0477
3,16,500,8,5,10,1,6,2,5,8,491,76.539
3,16,500,8,5,10,1,6,2,5,5,472,74.0761
3,16,500,8,5,10,1,9,2,5,5,258,95.8709
3,16,500,8,5,10,1,10,2,5,5,379,96.1844
3,16,500,8,5,10,1,10,2,5,7,273,101.706
3,21,500,8,10,10,1,10,2,5,7,479,93.9072
5,23,500,8,10,10,1,10,2,5,7,492,92.3262
5,23,500,8,10,10,1,7,2,5,7,499,88.4191
5,23,500,8,10,10,1,6,2,5,7,484,78.8056
5,23,500,8,10,10,1,5,2,5,7,500,74.6964
5,23,500,8,10,9,1,5,2,5,7,497,75.1813
5,23,500,8,10,9,1,5,4,5,7,496,65.5566
5,23,500,8,10,9,1,5,6,5,7,493,61.671
5,23,500,8,10,9,3,5,6,5,7,498,65.7634
5,23,500,8,10,9,4,5,6,5,7,500,61.889
5,23,500,8,10,1,4,5,6,5,7,370,24.719
5,23,500,8,10,1,4,9,6,5,7,374,24.7246
5,23,500,8,10,1,4,9,3,5,7,453,24.719
5,23,500,8,10,1,4,9,3,5,7,299,26.4888
5,23,500,8,10,1,3,9,3,5,7,389,25.0708
5,23,500,8,10,1,3,9,3,8,7,470,25.9257
5,23,500,8,10,4,3,9,3,8,7,492,53.7502
5,17,500,8,4,4,3,9,3,8,7,496,59.0585
5,17,500,8,4,4,3,9,3,8,4,472,51.9573
5,17,500,8,4,4,3,9,10,8,4,485,55.4409
5,10,500,1,4,4,3,9,10,8,4,493,60.6105
5,10,500,1,4,4,3,9,6,8,4,335,58.1262
5,10,500,1,4,4,3,9,6,8,7,354,54.5809
5,10,500,1,4,4,3,9,6,4,7,479,56.6803
5,10,500,1,4,4,3,9,6,4,7,498,52.6336
5,10,500,1,4,4,5,9,6,4,7,487,50.0764
5,10,500,1,4,4,5,1,6,4,7,482,35.7056
5,10,500,1,4,4,8,1,6,4,7,498,34.5064
5,16,500,7,4,4,8,1,6,4,7,498,25.3507
5,16,500,7,4,4,8,1,6,4,3,485,25.9249
9,20,500,7,4,4,8,1,6,4,3,497,27.2145
9,20,500,7,4,4,8,4,6,4,3,490,43.1924
9,20,500,7,4,3,8,4,6,4,3,500,37.5379
9,26,500,7,10,3,8,4,6,4,3,495,35.0695
9,26,500,7,10,3,8,8,6,4,3,488,33.4345
9,26,500,7,10,3,8,8,6,4,10,490,33.6188
9,26,500,7,10,3,8,5,6,4,10,498,32.7032
9,26,500,7,10,2,8,5,6,4,10,498,26.9753
9,26,500,7,10,5,8,5,6,4,10,489,50.7017
10,27,500,7,10,5,8,5,6,4,10,496,51.6731
10,27,500,7,10,3,8,5,6,4,10,500,36.6837
10,27,500,7,10,3,8,7,6,4,10,493,34.4274
10,27,500,7,10,3,8,8,6,4,10,496,33.8867
10,27,500,7,10,3,8,8,10,4,10,492,32.5126
10,27,500,7,10,3,8,8,10,4,4,499,36.6725
10,28,500,8,10,3,8,8,10,4,4,494,35.5616
10,28,500,8,10,3,1,8,10,4,4,500,53.6773
10,28,500,8,10,3,1,8,10,4,4,496,51.7962
10,28,500,8,10,3,1,8,10,4,4,493,59.7349
10,28,500,8,10,3,1,8,9,4,4,497,53.5269
10,28,500,8,10,3,1,8,7,4,4,500,60.3546
10,28,500,8,10,3,1,8,7,2,4,497,53.0515
10,28,500,8,10,6,1,8,7,2,4,491,74.5672
10,28,500,8,10,6,1,8,6,2,4,500,73.0043
10,28,500,8,10,6,1,8,6,2,4,492,73.3616
10,28,500,8,10,6,1,8,7,2,4,475,76.7064
10,28,500,8,10,2,1,8,7,2,4,497,45.3138
10,25,500,8,7,2,1,8,7,2,4,500,47.5142
10,25,500,8,7,2,1,8,7,6,4,500,43.6948
10,20,500,3,7,2,1,8,7,6,4,494,44.1526
10,20,500,3,7,2,10,8,7,6,4,420,24.987
5,15,500,3,7,2,10,8,7,6,4,499,27.5383
5,17,500,5,7,2,10,8,7,6,4,465,25.8635
5,17,500,5,7,2,10,8,7,6,4,493,26.6013
5,17,500,5,7,2,10,8,7,6,4,492,27.3932
5,17,500,5,7,2,10,8,7,6,4,463,25.7351
5,17,500,5,7,2,10,8,7,8,4,499,26.6339
5,17,500,5,7,4,10,8,7,8,4,490,42.4228
6,18,500,5,7,4,10,8,7,8,4,495,43.2599
6,18,500,5,7,4,10,8,7,8,4,494,40.1386
6,16,500,3,7,4,10,8,7,8,4,496,44.7723
6,16,500,3,7,4,10,8,3,8,4,493,44.9797
6,16,500,3,7,4,10,8,7,8,4,474,40.4736
6,16,500,3,7,4,10,8,7,4,4,424,38.9559
6,16,500,3,7,4,10,8,7,4,6,500,43.5441
6,16,500,3,7,4,10,8,10,4,6,483,42.9746
6,16,500,3,7,4,10,8,10,8,6,481,41.7464
6,19,500,6,7,4,10,8,10,8,6,496,45.3306
6,19,500,6,7,4,10,8,10,8,6,494,44.147
6,19,500,6,7,7,10,8,10,8,6,386,67.5775
6,19,500,6,7,1,10,8,10,8,6,154,24.719
6,19,500,6,7,1,10,8,10,8,2,145,24.719
6,19,500,6,7,1,10,8,10,8,10,170,24.719
6,19,500,6,7,1,10,4,10,8,10,180,24.719
10,23,500,6,7,1,10,4,10,8,10,139,24.719
10,25,500,8,7,1,10,4,10,8,10,160,24.719
10,25,500,8,7,1,10,6,10,8,10,161,24.719
1,16,500,8,7,1,10,6,10,8,10,342,25.2047
1,17,500,8,8,1,10,6,10,8,10,385,24.7972
1,17,500,8,8,1,7,6,10,8,10,445,24.7972
1,17,500,8,8,1,7,6,9,8,10,252,26.1315
1,12,500,3,8,1,7,6,9,8,10,275,29.0066
1,12,500,3,8,1,7,8,9,8,10,363,27.7672
1,12,500,3,8,1,7,8,4,8,10,296,27.3485
1,12,500,3,8,10,7,8,4,8,10,216,83.5841
1,7,500,3,3,10,7,8,4,8,10,284,84.0525
1,7,500,3,3,10,7,2,4,8,10,499,40.5015
1,7,500,3,3,10,7,2,7,8,10,483,34.1268
1,13,500,3,9,10,7,2,7,8,10,500,33.2894
1,13,500,3,9,10,7,5,7,8,10,298,70.8047
1,20,500,10,9,10,7,5,7,8,10,486,51.957
1,20,500,10,9,10,7,5,7,8,10,494,55.4027
1,20,500,10,9,10,7,6,7,8,10,470,58.1326
1,19,500,10,8,10,7,6,7,8,10,294,64.7314
1,19,500,10,8,10,7,5,7,8,10,493,56.0782
1,19,500,10,8,10,7,5,7,8,10,442,58.1262
8,26,500,10,8,10,7,5,7,8,10,498,60.6895
8,25,500,9,8,10,7,5,7,8,10,496,62.0732
8,24,500,8,8,10,7,5,7,8,10,493,62.5874
8,24,500,8,8,3,7,5,7,8,10,466,37.51
8,18,500,2,8,3,7,5,7,8,10,500,32.8874
8,18,500,2,8,6,7,5,7,8,10,494,58.3939
8,18,500,2,8,6,1,5,7,8,10,483,68.3706
8,18,500,2,8,6,1,7,7,8,10,462,74.2556
2,12,500,2,8,6,1,7,7,8,10,175,87.1733
2,12,500,2,8,6,1,7,7,8,10,190,90.2605
2,12,500,2,8,1,1,7,7,8,10,493,34.5168
9,19,500,2,8,1,1,7,7,8,10,497,29.1805
9,19,500,2,8,1,4,7,7,8,10,309,24.719
9,19,500,2,8,6,4,7,7,8,10,485,63.5917
5,15,500,2,8,6,4,7,7,8,10,496,62.1235
